"id","latitude","longitude","price","accommodates","room_type","host_id"
"19864",40.4134181798486,-3.70683844591936,65,2,"Entire home/apt","74966"
"21512",40.4249202354475,-3.71344613171984,40,2,"Entire home/apt","82175"
"21853",40.4034095295952,-3.74084196863602,17,1,"Private room","83531"
"23021",40.4234166657964,-3.71245624757205,90,10,"Entire home/apt","82175"
"24805",40.4220218748173,-3.70395410313643,55,3,"Entire home/apt","101471"
"24836",40.4199511349237,-3.69763724684006,115,4,"Entire home/apt","101653"
"26816",40.391664907182,-3.68868546805161,100,3,"Entire home/apt","114340"
"26823",40.391160975694,-3.68823383944343,42,2,"Private room","114340"
"26825",40.3898504631101,-3.69010778624065,25,1,"Private room","114340"
"30320",40.4155245481368,-3.70345860017185,57,2,"Entire home/apt","130907"
"30711",40.4029856202125,-3.69181564797689,149,1,"Private room","132184"
"30924",40.4450837816207,-3.59150124050939,29,2,"Private room","132736"
"30959",40.4111075029401,-3.70268893967106,54,2,"Entire home/apt","132883"
"35146",40.4360753725616,-3.70172664214336,90,5,"Entire home/apt","141962"
"40718",40.4197781770494,-3.69729889336447,55,4,"Entire home/apt","175752"
"40916",40.4209608969992,-3.70428027913689,85,3,"Entire home/apt","130907"
"47957",40.4276106510041,-3.67604451881272,84,3,"Entire home/apt","218515"
"57660",40.4303336191194,-3.71779594275925,65,5,"Entire home/apt","82175"
"59923",40.4197109096354,-3.71255633041295,40,1,"Private room","288380"
"62423",40.4208001921457,-3.69877532651468,85,2,"Private room","303845"
"64131",40.4840916542712,-3.72256862702416,16,2,"Private room","313365"
"70059",40.4236453627478,-3.70889414593131,62,2,"Entire home/apt","353616"
"70073",40.4232500698124,-3.70210746116792,91,4,"Entire home/apt","353738"
"70310",40.4232136802804,-3.70142812051169,77,4,"Entire home/apt","353738"
"70315",40.4213772298626,-3.7110061755581,99,4,"Entire home/apt","353738"
"70364",40.4120346527149,-3.69704740097164,75,4,"Entire home/apt","165406"
"71791",40.4335920684749,-3.70687262726408,145,6,"Entire home/apt","368907"
"72150",40.4111922427678,-3.70469913404241,110,9,"Entire home/apt","364585"
"72950",40.4163740944257,-3.70305453459448,95,4,"Entire home/apt","378073"
"72955",40.4113872465647,-3.69408466547771,90,4,"Entire home/apt","378073"
"75609",40.4074330598837,-3.69719418159687,59,3,"Entire home/apt","401552"
"76617",40.4279131648174,-3.70999287612184,102,5,"Entire home/apt","368907"
"82481",40.4231516319146,-3.68278929620979,60,2,"Entire home/apt","448981"
"84719",40.4086452392213,-3.70534467041477,50,4,"Entire home/apt","259229"
"86042",40.4089360690116,-3.69766009230395,100,7,"Entire home/apt","364585"
"89954",40.4121762504786,-3.71369090921044,103,6,"Entire home/apt","487095"
"92920",40.4242179540665,-3.69538451311943,50,2,"Private room","495849"
"93100",40.4246179671856,-3.70352404568597,29,3,"Private room","499977"
"96072",40.455589020671,-3.69421094637152,20,2,"Private room","510570"
"96807",40.3831750356833,-3.65565121141364,25,2,"Private room","513331"
"100411",40.5011589819946,-3.67118585798073,60,2,"Entire home/apt","527760"
"101507",40.4085811564949,-3.70301256678494,60,2,"Entire home/apt","5795235"
"102040",40.4333121502063,-3.64354963494093,25,1,"Private room","533936"
"102091",40.4315829011013,-3.70071056560181,185,6,"Entire home/apt","534128"
"102194",40.4215263702991,-3.69923092889425,82,4,"Entire home/apt","534515"
"103541",40.437605500153,-3.69801696008835,80,4,"Entire home/apt","361930"
"109369",40.4831278504268,-3.71016947713449,45,1,"Private room","564773"
"112650",40.4270744062287,-3.70698438031309,68,3,"Entire home/apt","574498"
"114854",40.4382540442034,-3.69387578063071,80,4,"Entire home/apt","361930"
"117919",40.4074340571627,-3.69828203941684,57,5,"Entire home/apt","557423"
"119389",40.40957832064,-3.71042483145367,100,4,"Entire home/apt","378073"
"120293",40.4111235545254,-3.71025381552672,30,2,"Private room","605612"
"120762",40.4238138947861,-3.70570659303907,29,2,"Private room","606925"
"123864",40.4112033472004,-3.70761685618334,40,3,"Entire home/apt","605612"
"126712",40.3679434863228,-3.59927640760601,80,1,"Private room","628336"
"127819",40.4146644460567,-3.70161793790685,135,8,"Entire home/apt","632589"
"132428",40.4103441282335,-3.69835540432916,28,1,"Private room","650803"
"136058",40.3573543498922,-3.6963401775826,22,1,"Private room","666482"
"146568",40.4035919783509,-3.70727862836972,40,1,"Private room","708731"
"150123",40.4067195747767,-3.7011594890189,100,2,"Entire home/apt","723539"
"151644",40.4104274268544,-3.70753697623805,27,2,"Private room","730056"
"154224",40.4149324801174,-3.70104727496215,69,4,"Entire home/apt","740087"
"158950",40.4078050286737,-3.70325396556541,38,2,"Entire home/apt","762793"
"166564",40.4129279560836,-3.70102551616879,70,2,"Entire home/apt","793429"
"169753",40.4215342847045,-3.70908662157118,30,2,"Private room","809083"
"171612",40.4197692778907,-3.6999109520061,102,6,"Entire home/apt","368907"
"172348",40.4457457941961,-3.63800799376905,75,4,"Entire home/apt","584351"
"176826",40.4214957611282,-3.70345137741085,30,1,"Private room","845399"
"176827",40.4234222115417,-3.7048737485507,30,1,"Private room","845399"
"177500",40.4276176961741,-3.70323098376527,104,2,"Entire home/apt","596469"
"177523",40.4290247941602,-3.70397798482265,104,2,"Entire home/apt","596469"
"177846",40.4244530970075,-3.70531958990479,18,2,"Private room","850654"
"179440",40.4319997663168,-3.69919972942639,35,2,"Private room","859310"
"183309",40.4239670758264,-3.69463001047365,90,8,"Entire home/apt","877571"
"183346",40.4233893816095,-3.69475463488389,30,2,"Private room","877571"
"183353",40.4225872042363,-3.69394436384996,30,2,"Private room","877571"
"183435",40.4239626895527,-3.69545195156515,89,8,"Entire home/apt","877571"
"189512",40.4095756223969,-3.70519474367282,70,2,"Entire home/apt","913369"
"191375",40.4317527361318,-3.70066119240315,28,2,"Private room","859310"
"191661",40.415157193564,-3.70731063837072,79,4,"Entire home/apt","927343"
"195533",40.4198797286162,-3.67050876906675,30,1,"Private room","950739"
"196197",40.4108811502123,-3.71097649480974,59,4,"Entire home/apt","852616"
"196336",40.4117225199987,-3.70989675026957,70,3,"Entire home/apt","955812"
"198296",40.4252748532223,-3.7042469797858,85,4,"Entire home/apt","967721"
"198314",40.4570593493239,-3.68647137246459,46,1,"Private room","967691"
"199016",40.4253789084781,-3.70505145529918,35,2,"Private room","967721"
"199201",40.4139188080079,-3.70356167298262,70,2,"Private room","749212"
"200258",40.4079680300232,-3.69977782295483,55,2,"Entire home/apt","978841"
"201033",40.4238370087847,-3.70686036664152,40,2,"Private room","606925"
"202066",40.4039593765515,-3.70120991959572,25,2,"Private room","988693"
"204570",40.4147587255725,-3.69531292688788,140,5,"Entire home/apt","1004721"
"205199",40.4206308172068,-3.70539386598938,85,2,"Entire home/apt","1008659"
"209373",40.4127294098528,-3.70323920693145,30,1,"Private room","1031664"
"209780",40.3798739493941,-3.73215111566321,69,7,"Entire home/apt","669927"
"211444",40.4585644621267,-3.64811081285862,50,2,"Private room","1090760"
"214000",40.4233337811127,-3.69705380558574,95,6,"Entire home/apt","927343"
"215377",40.4126722801222,-3.69921688887489,68,2,"Entire home/apt","1111901"
"217419",40.4136568301127,-3.6978366216411,75,10,"Entire home/apt","1732442"
"217674",40.4160136168588,-3.70852878273471,145,8,"Entire home/apt","1732442"
"219303",40.4234830806083,-3.70335841746534,31,3,"Private room","499977"
"221017",40.4117484241473,-3.69931318821338,120,5,"Entire home/apt","1146227"
"222076",40.4267043768298,-3.67312249639951,110,2,"Entire home/apt","596469"
"222391",40.4108451184949,-3.70698359036206,120,4,"Entire home/apt","1091014"
"222411",40.4113027894745,-3.7078427195745,95,4,"Entire home/apt","1091014"
"225462",40.4151753671989,-3.69979595233271,27,2,"Private room","1174648"
"225856",40.4373478660284,-3.67694326173306,69,2,"Private room","1177127"
"229664",40.4088133693325,-3.7009176490816,55,3,"Entire home/apt","1130651"
"231035",40.4473388192566,-3.68951988508053,110,8,"Entire home/apt","1207979"
"240128",40.3937644628047,-3.72482735394576,25,2,"Private room","630482"
"252122",40.4242202379696,-3.70939707410107,62,4,"Entire home/apt","1322900"
"256004",40.4152321763785,-3.70649968154602,75,10,"Entire home/apt","1732442"
"256842",40.3857385302447,-3.75061574020374,95,5,"Entire home/apt","1351231"
"259249",40.4258601390865,-3.71049062040994,50,3,"Entire home/apt","814490"
"260656",40.4081407358023,-3.70171137063654,63,4,"Entire home/apt","1367452"
"260951",40.4708765276869,-3.62865671906491,142,6,"Entire home/apt","1351865"
"261878",40.4232486663954,-3.70183309005934,64,2,"Entire home/apt","1373873"
"263748",40.4719768106016,-3.62952378348433,62,3,"Entire home/apt","1351865"
"264054",40.426198057041,-3.70319090063751,480,12,"Entire home/apt","1370007"
"268275",40.4123576237728,-3.70283811808321,75,4,"Entire home/apt","1406073"
"272279",40.4089820467187,-3.70920473467793,70,4,"Entire home/apt","1425071"
"280733",40.4241870107679,-3.70834770280157,115,2,"Entire home/apt","596469"
"281224",40.4163530188399,-3.7098609703619,48,4,"Entire home/apt","1466005"
"282113",40.420415411085,-3.70991486365688,30,2,"Private room","1470367"
"282195",40.4136502253066,-3.70071767299977,59,4,"Entire home/apt","740087"
"282196",40.4145407036696,-3.70121192162221,59,4,"Entire home/apt","740087"
"282715",40.4268760860462,-3.68519975397781,249,4,"Entire home/apt","1473247"
"283862",40.417900294039,-3.70819326299228,100,6,"Entire home/apt","1478367"
"286550",40.4254009783188,-3.69661655421883,113,8,"Entire home/apt","368907"
"287660",40.425552570415,-3.71086685292627,30,1,"Private room","1496188"
"289555",40.4175993838197,-3.69807760208199,35,5,"Private room","901218"
"291266",40.4250321333973,-3.71359934295424,75,2,"Entire home/apt","1408525"
"294529",40.4220273035268,-3.69898051404036,37,2,"Private room","1522694"
"296331",40.4148860647886,-3.70738313762075,80,14,"Entire home/apt","1528801"
"297017",40.4147195631795,-3.6953326868567,135,4,"Entire home/apt","4677030"
"309498",40.4283317119797,-3.700752495338,50,2,"Private room","1591370"
"310333",40.4077940083854,-3.69613884081884,65,6,"Entire home/apt","1596220"
"310678",40.4224781648676,-3.70891381211032,68,4,"Entire home/apt","1598163"
"311576",40.4239332530918,-3.70983995882861,62,6,"Entire home/apt","1322900"
"313677",40.4333544887994,-3.70536930006023,65,4,"Entire home/apt","1612541"
"315682",40.4257865892918,-3.70526201671057,129,7,"Entire home/apt","1095831"
"318826",40.3938226910659,-3.75871194905658,85,4,"Entire home/apt","1636378"
"319658",40.4080711491982,-3.70755583548339,65,2,"Entire home/apt","1638945"
"322548",40.411204380882,-3.70741471887175,95,4,"Entire home/apt","1650712"
"333974",40.4143299097119,-3.70123357677244,59,4,"Entire home/apt","740087"
"334281",40.4105903586131,-3.70339656057124,75,6,"Entire home/apt","1702905"
"336795",40.4139303828412,-3.6978982183925,20,2,"Private room","1713273"
"336834",40.4229494010906,-3.69551975184831,63,5,"Entire home/apt","1713427"
"337209",40.4064975892222,-3.67233236016253,22,3,"Private room","1714541"
"337292",40.4485917218036,-3.67746477226502,35,1,"Private room","1714866"
"338872",40.4363677148882,-3.68521766283903,49,1,"Private room","1720972"
"339171",40.4128101482254,-3.69559601223769,81,4,"Entire home/apt","1722284"
"339751",40.4071283367863,-3.73970995787911,25,4,"Private room","1721232"
"341939",40.4104744262741,-3.7020712054116,50,2,"Entire home/apt","1694537"
"342095",40.4087201905487,-3.6991911566875,73,3,"Entire home/apt","1703448"
"342557",40.4493052074327,-3.67424276907113,39,1,"Private room","1738288"
"342670",40.4052162847072,-3.69454178276206,90,3,"Entire home/apt","1738846"
"342952",40.4144004273562,-3.70125590249868,59,4,"Entire home/apt","740087"
"344043",40.4120517605837,-3.69542137943243,80,4,"Entire home/apt","1745198"
"345249",40.4729329099573,-3.68944899774027,170,6,"Entire home/apt","1751133"
"347510",40.4301989747446,-3.66483598396506,180,6,"Entire home/apt","1751133"
"348334",40.4094014763989,-3.70387427932962,25,2,"Private room","1744689"
"353713",40.4193509035268,-3.71162347340638,37,2,"Private room","1791341"
"353746",40.4272313922724,-3.70958895345536,60,2,"Entire home/apt","1791341"
"353750",40.4208283537096,-3.71102135732741,31,2,"Private room","1791341"
"354692",40.4713701939558,-3.58584231932669,47,4,"Entire home/apt","1796353"
"354838",40.4247893176431,-3.70896111328353,70,3,"Entire home/apt","1496188"
"356344",40.4211319573156,-3.70180805978559,215,7,"Entire home/apt","1803498"
"360979",40.4255290337735,-3.71331438558991,119,6,"Entire home/apt","1408525"
"361053",40.4097581173796,-3.67543858779086,75,5,"Entire home/apt","1729503"
"361488",40.4090842507368,-3.67313074594801,NA,6,"Entire home/apt","1732442"
"361967",40.414167062579,-3.69522689113983,130,6,"Entire home/apt","1827164"
"363476",40.4175036610791,-3.70675860589879,49,2,"Private room","1836617"
"364154",40.4120536723315,-3.72353458505995,18,2,"Private room","1802955"
"368043",40.472160821947,-3.70969951012332,22,2,"Private room","1858083"
"370815",40.4117670351235,-3.69985387083226,70,5,"Entire home/apt","1868359"
"371532",40.4195273670299,-3.71004344894459,65,3,"Entire home/apt","1871034"
"372596",40.4188866312602,-3.70115692602156,150,6,"Entire home/apt","1803498"
"374465",40.4057308381887,-3.67396145178597,22,3,"Private room","1714541"
"374568",40.4391032929107,-3.6774541171426,35,2,"Private room","1884342"
"375472",40.4026589501403,-3.70373758880832,22,2,"Private room","1888816"
"376232",40.4190637992371,-3.70102514163632,80,4,"Entire home/apt","1803498"
"376379",40.4099530318525,-3.69710155965487,50,2,"Entire home/apt","1892467"
"378899",40.4044245873801,-3.69256054497452,70,4,"Entire home/apt","1902834"
"379028",40.4167212308481,-3.70948615698607,60,4,"Entire home/apt","1903445"
"381679",40.4159261618062,-3.71117798492178,135,9,"Entire home/apt","1719263"
"382511",40.3800696999007,-3.65427703188907,16,2,"Private room","1917171"
"392823",40.437589254885,-3.69782636207766,50,2,"Entire home/apt","1964576"
"396532",40.4218207381462,-3.70388770421976,69,4,"Entire home/apt","1981346"
"397778",40.4145649286613,-3.70437376275824,77,2,"Entire home/apt","1408525"
"397837",40.4149355508864,-3.70113604940729,70,2,"Entire home/apt","1408525"
"398450",40.4267964348699,-3.71035604919456,54,3,"Entire home/apt","2150362"
"399096",40.4111824329208,-3.70962819706615,118,6,"Entire home/apt","1408525"
"399140",40.4064234583016,-3.69509607478607,66,2,"Entire home/apt","1408525"
"402546",40.4132089705751,-3.70545821955139,81,4,"Entire home/apt","1408525"
"402588",40.415963435628,-3.70301852198919,82,4,"Entire home/apt","1408525"
"404569",40.4234178638679,-3.7045414651782,81,3,"Entire home/apt","1408525"
"405037",40.4653790546331,-3.69765995549469,95,4,"Entire home/apt","1803498"
"405677",40.4243462658325,-3.70830822536716,95,4,"Entire home/apt","1803498"
"405786",40.4104279010728,-3.70943660470286,113,6,"Entire home/apt","1408525"
"406341",40.4282268151815,-3.67775872742832,23,1,"Private room","2024487"
"406697",40.412623881859,-3.69882402050435,56,3,"Entire home/apt","1973909"
"410699",40.4173619478246,-3.70012361719447,155,4,"Entire home/apt","2044655"
"413095",40.3943327730295,-3.70145642456423,30,2,"Private room","2010573"
"413240",40.4531780785452,-3.67191312815013,48,3,"Private room","2056009"
"414763",40.4128231555575,-3.70748686530656,66,2,"Entire home/apt","1408525"
"415967",40.4078083484771,-3.70245117974073,65,3,"Entire home/apt","2068619"
"416406",40.4248214726027,-3.70581526772782,76,4,"Entire home/apt","1408525"
"420039",40.4260206981779,-3.70501576980941,38,4,"Entire home/apt","9934732"
"423610",40.4183719481766,-3.70320859884231,72,4,"Entire home/apt","1719263"
"423655",40.4263790260864,-3.69957403031669,72,4,"Entire home/apt","1719263"
"424008",40.4214648211306,-3.69940783744516,37,1,"Private room","2107994"
"424816",40.4548251163563,-3.69994042084558,30,1,"Private room","2111994"
"427407",40.4119940815576,-3.70301096547282,65,3,"Entire home/apt","2106353"
"429306",40.4296111747091,-3.7085102022189,110,5,"Entire home/apt","2134007"
"429604",40.4126810920418,-3.70124736130644,65,3,"Entire home/apt","2106353"
"429942",40.4479781684014,-3.70589155307956,80,6,"Entire home/apt","1450430"
"431243",40.423105089693,-3.70481753172724,30,1,"Private room","2143950"
"431806",40.4293445537491,-3.7222856365139,39,2,"Private room","2146727"
"433183",40.4446224040239,-3.67300718847272,85,7,"Entire home/apt","2152780"
"434195",40.4150180330829,-3.70973354761908,36,2,"Private room","2136244"
"434874",40.4206569678954,-3.70493999807022,82,3,"Entire home/apt","1408525"
"435010",40.4125748043479,-3.70871985290285,25,2,"Private room","2160658"
"436960",40.4544483746073,-3.65831519650464,19,1,"Private room","2169208"
"439699",40.4235321583149,-3.70308351958636,65,4,"Entire home/apt","2184051"
"440596",40.4289740054007,-3.69710571803869,30,4,"Entire home/apt","1280726"
"449218",40.4297575088855,-3.7025894196376,40,2,"Entire home/apt","2230279"
"449494",40.4259466349326,-3.71000291918324,49,3,"Entire home/apt","814490"
"450041",40.4268650648975,-3.70319809916114,28,2,"Private room","1026942"
"456165",40.390896264821,-3.71201542464906,30,1,"Private room","617086"
"458860",40.4211503440218,-3.69872296590432,76,2,"Entire home/apt","1408525"
"459303",40.4252404990844,-3.70504282136097,81,4,"Entire home/apt","1408525"
"459362",40.4166110026486,-3.70282321525957,82,2,"Entire home/apt","1408525"
"462072",40.4081655161045,-3.71020101197694,113,6,"Entire home/apt","2296476"
"463246",40.4137756937528,-3.71252564294543,60,4,"Entire home/apt","2302267"
"464307",40.4220394584209,-3.70481126903787,85,4,"Entire home/apt","2307294"
"468202",40.4214238969328,-3.70102292571835,59,3,"Entire home/apt","2322563"
"469231",40.419166703185,-3.70624249303498,75,2,"Entire home/apt","1408525"
"470132",40.4090944670677,-3.70045451816298,79,4,"Entire home/apt","2332600"
"471198",40.4240845104931,-3.7038035940486,81,4,"Entire home/apt","1408525"
"471238",40.4158769276817,-3.70200098682153,82,4,"Entire home/apt","1408525"
"471261",40.413040609518,-3.70567787545128,81,4,"Entire home/apt","1408525"
"471328",40.416444484819,-3.70222486447232,82,2,"Entire home/apt","1408525"
"473093",40.4044799097516,-3.7130469290158,50,2,"Private room","2346165"
"477426",40.4035723293642,-3.64273633503265,25,2,"Private room","2366392"
"477464",40.410413343026,-3.70039072049725,41,4,"Entire home/apt","1893660"
"477652",40.4067074949613,-3.69776630252711,83,4,"Entire home/apt","1408525"
"479618",40.4270791217797,-3.70966774096041,75,5,"Entire home/apt","2376101"
"482088",40.4210784923471,-3.69772988205993,88,2,"Entire home/apt","1408525"
"482122",40.4308324441679,-3.70132655831044,88,4,"Entire home/apt","1408525"
"483048",40.4508977645467,-3.61260804289481,45,2,"Private room","2391244"
"488462",40.4285873226324,-3.6985929513355,59,4,"Entire home/apt","2417075"
"489477",40.4173438686241,-3.69544249519388,150,6,"Entire home/apt","3056582"
"490610",40.4103581549579,-3.72574069699537,18,1,"Private room","2426135"
"492221",40.4120956351628,-3.70872102915641,69,2,"Entire home/apt","2433045"
"493067",40.4133603090453,-3.70889672074024,65,3,"Entire home/apt","2436379"
"493238",40.4065938270449,-3.7068356937408,50,4,"Entire home/apt","2436735"
"494434",40.4222488333339,-3.70192606960121,120,5,"Entire home/apt","2439571"
"495145",40.4298122436398,-3.70260872873193,102,6,"Entire home/apt","1408525"
"497706",40.4074525451183,-3.68286474674876,60,3,"Entire home/apt","2456671"
"499038",40.4107233626329,-3.69866171770786,60,2,"Entire home/apt","1137525"
"499911",40.4125562566508,-3.70115536479942,97,5,"Entire home/apt","2467212"
"502918",40.411594164697,-3.69356485093467,43,1,"Private room","2480913"
"504703",40.4113188126458,-3.69913967717539,60,2,"Entire home/apt","2477099"
"506956",40.4416363977483,-3.64900437818381,52,4,"Entire home/apt","1932547"
"509011",40.4082429778641,-3.61218908498947,20,3,"Private room","2508814"
"510973",40.4141955895722,-3.70129175252891,60,1,"Private room","2517520"
"514917",40.4039262512209,-3.7418237304567,17,1,"Private room","83531"
"515008",40.4218065478182,-3.61229849443064,20,2,"Private room","2536524"
"515339",40.4132666103868,-3.71070907759003,40,4,"Entire home/apt","2538187"
"518208",40.428552047384,-3.61474441893084,20,2,"Private room","2536524"
"518511",40.4111728935982,-3.70399129121022,40,3,"Private room","1150912"
"520637",40.4714877347632,-3.69128155920284,52,4,"Entire home/apt","2516266"
"520642",40.4733498283406,-3.69157670318211,67,6,"Entire home/apt","2516266"
"521004",40.4284909974412,-3.70830002883587,70,4,"Entire home/apt","2516266"
"521162",40.4128928390351,-3.7006495038948,85,5,"Entire home/apt","2561320"
"521367",40.4159531747359,-3.70280775568966,108,4,"Entire home/apt","2564339"
"522563",40.4104057925367,-3.71092202762486,99,5,"Entire home/apt","1652272"
"522639",40.420939498519,-3.69985346465651,75,3,"Entire home/apt","901721"
"524003",40.4127342590773,-3.70154134624372,65,2,"Private room","2576044"
"526162",40.4049483726849,-3.67490290711226,19,1,"Private room","2249249"
"526513",40.4170160387897,-3.70743925947061,39,6,"Entire home/apt","1134989"
"528607",40.4621259165307,-3.66221456058926,40,1,"Private room","2597185"
"531677",40.4221588482136,-3.70123053681965,34,2,"Private room","2613319"
"531854",40.423228064828,-3.70649712961539,55,2,"Entire home/apt","2569497"
"533450",40.413372671559,-3.70012847058486,24,1,"Private room","2619962"
"534702",40.4211147999057,-3.7000146239906,240,8,"Entire home/apt","311107"
"536574",40.3946486949835,-3.69328561516621,70,10,"Entire home/apt","447969"
"536811",40.47225825449,-3.69284908614047,52,4,"Entire home/apt","2516266"
"536915",40.4718813000451,-3.69211928285187,62,5,"Entire home/apt","2516266"
"537234",40.4011938411793,-3.69140666637857,22,1,"Private room","2638528"
"537401",40.4249433570498,-3.69649859263038,29,2,"Private room","1305652"
"537894",40.4719427995197,-3.6927826768343,74,6,"Entire home/apt","2516266"
"538073",40.4290389906013,-3.70845630562264,55,3,"Entire home/apt","2516266"
"540937",40.4101880010163,-3.70200883994569,45,4,"Entire home/apt","2659070"
"541406",40.4692743074758,-3.66467478017714,300,6,"Entire home/apt","2661721"
"542401",40.4065671334328,-3.70814444978488,75,8,"Entire home/apt","2516266"
"544736",40.4576169153378,-3.67668981964167,23,1,"Private room","1284868"
"545174",40.4353327064484,-3.71279969428946,40,4,"Entire home/apt","2680319"
"545768",40.4559058274248,-3.69626626430659,50,2,"Private room","2683051"
"545781",40.4552919680682,-3.69653663706441,50,2,"Private room","2683051"
"545782",40.4557324822385,-3.69528095225416,50,2,"Private room","2683051"
"546724",40.3862473482738,-3.74146968732743,79,2,"Entire home/apt","2688605"
"546735",40.4273229125259,-3.70890248178479,40,4,"Entire home/apt","814490"
"547229",40.413735904656,-3.69966043969159,35,2,"Private room","2690636"
"548212",40.4259896525195,-3.71691339029904,38,1,"Private room","2709614"
"548995",40.4181277749928,-3.67742171946908,85,4,"Entire home/apt","2673517"
"549483",40.4145066584279,-3.70359109595627,99,3,"Entire home/apt","1091014"
"549664",40.3708130175104,-3.61396927878692,50,1,"Private room","2702003"
"550830",40.4077518875485,-3.69594809139669,62,4,"Entire home/apt","2707235"
"551490",40.4234425023098,-3.70436927947229,75,2,"Entire home/apt","2710502"
"551966",40.4081805319093,-3.70350996457306,65,4,"Entire home/apt","2659765"
"552183",40.4141089368273,-3.69810024786485,30,2,"Private room","2713304"
"554238",40.3926651799092,-3.69328573499726,30,2,"Private room","2724645"
"558690",40.4233088830784,-3.66954932975025,100,5,"Entire home/apt","2747005"
"560941",40.4231417521405,-3.68951963334665,110,2,"Entire home/apt","596469"
"561149",40.3942460872604,-3.69645318604404,27,6,"Private room","1718458"
"565152",40.4076246962358,-3.69939633648524,55,5,"Entire home/apt","2779192"
"566907",40.4226667758378,-3.697089839741,33,2,"Private room","2642688"
"568190",40.4098557727421,-3.7286928947784,20,2,"Private room","2795931"
"568916",40.409264460738,-3.70917756362894,35,1,"Private room","2749662"
"570158",40.4455030760238,-3.70382498406708,22,1,"Private room","2347489"
"572048",40.427634277999,-3.70497524294819,30,2,"Private room","1689652"
"575239",40.4065092639322,-3.70383069328224,60,3,"Entire home/apt","2829495"
"576487",40.473901516644,-3.57699180883205,78,8,"Entire home/apt","2312712"
"576520",40.4741853554229,-3.57646074299395,37,4,"Private room","2312712"
"576883",40.4146368109025,-3.69979459573995,30,2,"Private room","2690636"
"577563",40.4108787486387,-3.69739919786618,50,2,"Entire home/apt","2840472"
"578731",40.4253468540493,-3.70751113488308,95,6,"Entire home/apt","2847013"
"578837",40.4318642003742,-3.70346029667949,50,2,"Entire home/apt","2847360"
"580687",40.4136137980758,-3.69715490098971,67,4,"Entire home/apt","2857508"
"581691",40.407177992344,-3.70326771718013,50,3,"Entire home/apt","2864064"
"586484",40.4014936208504,-3.69821236607277,55,2,"Entire home/apt","2891316"
"586726",40.4246037421036,-3.72875781438685,80,5,"Entire home/apt","2566589"
"588382",40.4116939010837,-3.70166221400771,190,6,"Entire home/apt","2902269"
"588518",40.4160143916352,-3.71011013361547,100,2,"Entire home/apt","2267893"
"590710",40.3670065408598,-3.68667005029252,30,2,"Private room","2913511"
"592618",40.4102196421868,-3.71017998087976,28,2,"Private room","2923505"
"594298",40.4187130729389,-3.70606509457797,105,6,"Entire home/apt","153391"
"595055",40.3972928051726,-3.71447198983888,24,1,"Private room","2940355"
"597038",40.4187630779815,-3.68852242596538,155,4,"Entire home/apt","2952250"
"597848",40.43430702182,-3.70517387402389,50,2,"Entire home/apt","2956058"
"598771",40.4058824648645,-3.69630956098741,85,3,"Entire home/apt","2678039"
"599134",40.4143211566345,-3.70655646566918,30,1,"Private room","1567773"
"599885",40.4234142367036,-3.69514366861974,35,2,"Private room","2214378"
"599977",40.4246918806302,-3.7087970590315,37,3,"Entire home/apt","2960080"
"600476",40.4200978593053,-3.70104513384418,80,6,"Entire home/apt","2184051"
"603958",40.4257466609781,-3.70844212924715,85,4,"Entire home/apt","2376101"
"604150",40.431404294159,-3.68543043719815,90,4,"Entire home/apt","2990747"
"604395",40.435473455216,-3.66974019197553,19,2,"Private room","2991670"
"604584",40.4245322758493,-3.70187593891804,29,2,"Private room","2991925"
"604632",40.4572087921031,-3.70383367313043,26,2,"Private room","2993477"
"605339",40.4088317507681,-3.74117791799109,18,1,"Private room","2783896"
"605697",40.4040185417058,-3.69001853550705,25,2,"Entire home/apt","2999728"
"607548",40.392240913348,-3.66378316412256,45,2,"Private room","3010452"
"608742",40.4170626802371,-3.70948178789367,65,3,"Entire home/apt","3017315"
"610288",40.4095601952589,-3.66329419532768,40,1,"Private room","1712691"
"610675",40.4179447170036,-3.70126035177785,70,4,"Entire home/apt","2174652"
"616027",40.4409823111715,-3.67714749054124,23,1,"Private room","3053021"
"618406",40.3826289320802,-3.61486306817561,35,3,"Entire home/apt","3062041"
"618576",40.4171471727554,-3.71053501654225,65,4,"Entire home/apt","3017315"
"621417",40.4835911238908,-3.72298630863382,20,1,"Private room","3080124"
"623463",40.4254192075992,-3.71261266189791,40,2,"Entire home/apt","1722353"
"624703",40.4205350231712,-3.70839798682741,30,2,"Private room","1470367"
"625700",40.4332157631074,-3.7036433464621,50,1,"Private room","2634967"
"626857",40.3517157938792,-3.69362090584681,190,2,"Private room","3111704"
"627873",40.4308571132369,-3.70269842591454,135,4,"Entire home/apt","3117754"
"628394",40.416525864989,-3.70308060899826,250,8,"Entire home/apt","3121587"
"633682",40.3742639646448,-3.69240904002179,21,2,"Private room","3154698"
"634674",40.4159100895779,-3.70230804608925,60,2,"Private room","1622964"
"639899",40.4146100667047,-3.70848025318271,42,2,"Entire home/apt","3194937"
"642863",40.4232022774516,-3.7044088810866,45,2,"Private room","3214130"
"642902",40.4415272726293,-3.69457076016848,197,6,"Entire home/apt","368907"
"644592",40.4354496764647,-3.67155955175203,19,3,"Private room","2991670"
"644603",40.4340425096236,-3.671185467926,19,2,"Private room","2991670"
"644656",40.4246025746333,-3.63936253141964,20,1,"Private room","3226403"
