id,url,longitude,latitude,found,revised,host-id,room_type,bedrooms,capacity,reviews,min_nights,price,name,img
onlyap635102,https://www.only-apartments.es/_/635102,-3.7048003,40.4158514,2017-11-30 19:56:38.185000,2018-01-04 15:18:24.165000,onlyap635102,Estudio,,4,,,,"Apartamento Alterhome, Pontejos Puerta del Sol Madrid",https://lh3.googleusercontent.com/Vov00OgzCAEN9qu6cgOkRkD-nw5haOIbNhvsfJ7G6d24-NZ-8j8yvkxN7LwUWwEFxXpZgOcciRrcK-2E0rX3N_FTW0tk-ISHucDw=s1042
onlyap403357,https://www.only-apartments.es/_/403357,-3.705238099999974,40.4158489,2017-11-30 19:56:38.185000,2018-04-14 22:06:15.679000,onlyap403357,Apartamento,,4,5,2,,Apartamento Apartamento Esparteros Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/74/69/66/20001573666974-c9fa9164-86c5-45a5-94fb-9f14892713ee.jpg
onlyap401543,https://www.only-apartments.es/_/401543,-3.7053355000000465,40.416998,2017-11-30 19:56:38.185000,2018-04-15 02:50:01.155000,onlyap401543,Apartamento,,6,96,2,,Apartamento PENTHOUSE Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/70/49/66/20001573664970-e784bc88-1f5c-4054-96d9-d8ea1c221b94.jpg
onlyap532556,https://www.only-apartments.es/_/532556,-3.7044254,40.4178244,2017-11-30 19:56:38.185000,2018-04-14 21:51:56.778000,onlyap532556,Apartamento,,6,1,2,,Apartamento M (PRE5B) Apto. con terraza Puerta del Sol 3 Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/52/68/53/20001574536852-bb407f01-8f0c-4178-b1bf-ada32ce5131d.jpg
onlyap632470,https://www.only-apartments.es/_/632470,-3.7060284625657,40.417282009949,2017-11-30 19:56:38.185000,2018-01-04 15:19:14.336000,onlyap632470,Apartamento,,10,,2,,"Apartamento Alterhome, Celenque. Madrid",https://lh3.googleusercontent.com/I1yj8-LxiYJDz7ZQDb9A32H2d3zpoAiFnZjYLhMsD50_u2ImEnsU-C6sb8c0l3EwZDYLyVj5rIo4cVjGhYIQRVRChbiPD8p6Lg=s1042
onlyap401996,https://www.only-apartments.es/_/401996,-3.705576349212606,40.41705082934517,2017-11-30 19:56:38.185000,2018-04-15 00:41:26.880000,onlyap401996,Apartamento,,5,6,2,,Apartamento SOL LOW COST Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/30/56/66/20001573665630-490f38ca-d2e5-4331-b3fc-18fd04e2d1d2.jpg
onlyap402528,https://www.only-apartments.es/_/402528,-3.7074,40.41538,2017-11-30 19:56:38.186000,2018-04-15 03:44:18.758000,onlyap402528,Apartamento,,8,10,2,,Apartamento PENTH. PLAZA MAYOR ROOFTOP TERRACE Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/60/49/66/20001573664960-ec4fbec3-b181-408c-8fbf-9d36315d7df4.jpg
onlyap402358,https://www.only-apartments.es/_/402358,-3.70681,40.41583,2017-11-30 19:56:38.185000,2018-04-14 21:27:32.712000,onlyap402358,Apartamento,,10,,2,,Apartamento CASA BALCONIES PLAZA MAYOR VIEW Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/6/65/66/20001573666506-0ed89d1e-17a6-419c-87da-7086796bcdad.jpg
onlyap402603,https://www.only-apartments.es/_/402603,-3.70681,40.41583,2017-11-30 19:56:38.186000,2018-04-14 19:15:12.812000,onlyap402603,Apartamento,,10,4,2,,Apartamento PENTH. MODERN PLAZA MAYOR VIEW Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/57/49/66/20001573664957-aa222d9e-bf68-4b57-af3a-560b9a1335cc.jpg
onlyap401453,https://www.only-apartments.es/_/401453,-3.7068,40.41541,2017-11-30 19:56:38.185000,2018-01-04 15:18:46.120000,onlyap401453,Apartamento,,3,1,1,,Apartamento Penthouse with Terrace Plaza Mayor Madrid,https://lh3.googleusercontent.com/EFv_X35hY-OqWQSdvlNz9tOuiWBqYBiMrcGRdP_JfWJnDZ7sLNtwQHwWA2gIV1KtrpbwieU8IcGCl2jxGQkwt_G4Q4_r-TpbhDPa=s1059
onlyap550560,https://www.only-apartments.es/_/550560,-3.7064505576722,40.415386729159,2017-11-30 19:56:38.185000,2018-04-14 20:57:34.363000,onlyap550560,Apartamento,,4,1,1,,Apartamento M (POS26) Apartment in Plaza Mayor Madrid Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/80/88/60/20001574608880-1b6d4bd1-ef7f-4540-98de-551b97585c78.jpg
onlyap711531,https://www.only-apartments.es/_/711531,-3.7057410846558,40.415958647892,2017-11-30 19:56:38.185000,2018-01-04 15:15:11.360000,onlyap711531,Apartamento,,4,,1,,"Apartamento Alterhome, Atico Plaza Mayor Madrid",https://lh3.googleusercontent.com/h63SeWJ4coXDJXrboaY2Of7nnaW6F1IzGQ7RL1tmV_7wcvyobLHsOMtT6Na6VRVTr8WWChCgB9JGMiQdm06X2T8JmLqpKsM6Xls8=s926
onlyap752461,https://www.only-apartments.es/_/752461,-3.706622422,40.414323134,2018-03-31 17:54:22.584000,2018-04-15 01:36:00.971000,onlyap752461,Apartamento,,2,,1,,Apartamento Charming Plaza Mayor Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/31/25/70/20001575702531-e0e5e383-1471-46d8-9530-38ef70fcaa4a.jpg
onlyap674356,https://www.only-apartments.es/_/674356,-3.706656,40.414798,2018-03-31 17:54:22.586000,2018-04-15 01:43:19.544000,onlyap674356,Estudio,,4,,1,,Apartamento The Plaza Mayor Comfort V apartment in Madrid Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/13/79/22/20001575227913-ef4a1b72-a6d6-4565-a779-facea34cc00c.jpg
onlyap674429,https://www.only-apartments.es/_/674429,-3.706656,40.414798,2018-03-31 17:54:22.588000,2018-04-15 01:48:43.116000,onlyap674429,Apartamento,,4,,1,,Apartamento The Plaza Mayor Comfort II apartment in Madrid Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/86/79/22/20001575227986-0fc6fc37-ba5e-4355-ae3f-6710ab7487a0.jpg
onlyap674569,https://www.only-apartments.es/_/674569,-3.706656,40.414798,2018-03-31 17:54:43.978000,2018-04-15 03:38:20.230000,onlyap674569,Apartamento,,5,,2,,Apartamento The Plaza Mayor Comfort III apartment in Madrid Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/26/81/22/20001575228126-5efd7a32-a46e-44f7-a4b2-66e021b6dcb6.jpg
onlyap674477,https://www.only-apartments.es/_/674477,-3.706656,40.414798,2018-03-31 17:55:09.509000,2018-04-14 19:01:16.377000,onlyap674477,Apartamento,,6,,3,,Apartamento The Plaza Mayor Comfort I apartment in Madrid Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/34/80/22/20001575228034-f901a436-0b63-4078-bdfb-86ecc4090565.jpg
onlyap402885,https://www.only-apartments.es/_/402885,-3.70754,40.41495,2017-11-30 19:56:38.186000,2018-04-14 20:02:37.751000,onlyap402885,Apartamento,,12,4,2,,Apartamento CASA ARCO GERONA PLAZA MAYOR Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/3/65/66/20001573666503-972f2db4-c13d-4727-a079-ce5640deac63.jpg
onlyap674482,https://www.only-apartments.es/_/674482,-3.7074244022369385,40.41447629634327,2018-03-31 17:55:31.689000,2018-04-14 21:36:36.308000,onlyap674482,Apartamento,,10,,4,,Apartamento The Latina I Apartment in Madrid Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/39/80/22/20001575228039-5b9d0d4f-1314-46b0-8f76-fc43f0cc0ebb.jpg
onlyap456707,https://www.only-apartments.es/_/456707,-3.707704,40.414311,2017-11-30 19:56:38.186000,2018-01-04 15:24:34.902000,onlyap456707,Apartamento,,7,,3,,Apartamento GRAN APARTAMENTO PLAZA MAYOR LUX Madrid,https://lh3.googleusercontent.com/-iyDPQQUxYvRUiVNIabqQnOjuVmlztfM62HA7C5uIdLw6g-47h6HIZgvFVV3SDetWrrkbs6ZtvDsGtjbBdYK2miPjBGmvpbNAiEM=s1042
onlyap402248,https://www.only-apartments.es/_/402248,-3.70759,40.4142,2017-11-30 19:56:38.185000,2018-04-14 19:17:25.310000,onlyap402248,Apartamento,,10,3,3,,Apartamento CASA ARCO CUCHILLEROS BOTIN Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/99/64/66/20001573666499-b3bf665b-ae17-474e-b4eb-c600176b1515.jpg
onlyap674391,https://www.only-apartments.es/_/674391,-3.70713472366333,40.41447139509573,2018-03-31 17:55:09.508000,2018-04-14 18:58:00.327000,onlyap674391,Apartamento,,6,,2,,Apartamento The Plaza Mayor III Apartment in Madrid Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/48/79/22/20001575227948-1a2719c7-d334-48f4-beb9-e22b9b913456.jpg
onlyap699849,https://www.only-apartments.es/_/699849,-3.707623,40.412937,2018-03-31 17:55:27.547000,2018-04-14 21:05:02.768000,onlyap699849,Apartamento,,8,,2,,Apartamento Espectacular piso en La Latina Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/70/13/37/20001575371370-ef0eb876-fb33-426b-9716-22e338dc3613.jpg
onlyap402114,https://www.only-apartments.es/_/402114,-3.70711,40.41331,2017-11-30 19:56:38.185000,2018-04-14 19:05:47.186000,onlyap402114,Apartamento,,6,,2,,Apartamento PLAZA MAYOR APT Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/31/51/66/20001573665131-cd27b197-d0c4-4277-b5ee-8a14cba27e4e.jpg
onlyap749736,https://www.only-apartments.es/_/749736,-3.705006,40.413344,2018-03-31 17:55:27.547000,2018-04-14 21:04:53.127000,onlyap749736,Apartamento,,9,,5,,Apartamento The Plaza Mayor Attic apartment in Madrid Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/10/45/67/20001575674510-cb4d286c-92e6-46cb-b931-ae8a766f03c3.jpg
onlyap674444,https://www.only-apartments.es/_/674444,-3.704289,40.414029,2018-03-31 17:55:31.685000,2018-04-14 21:15:30.357000,onlyap674444,Apartamento,,10,,5,,Apartamento The Plaza Mayor VI apartment in Madrid Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/1/80/22/20001575228001-0ceaccb4-2c5d-4ece-90e0-015ae11b3fb2.jpg
onlyap402147,https://www.only-apartments.es/_/402147,-3.70452,40.41402,2017-11-30 19:56:38.185000,2018-04-14 19:37:52.236000,onlyap402147,Apartamento,,10,8,3,,Apartamento PENTH. J. BENAVENTE ROOFTOP TERRACE Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/52/49/66/20001573664952-1441d38e-3a30-4539-9a19-bf02d8d9162b.jpg
onlyap346319,https://www.only-apartments.es/_/346319,-3.7048340000000053,40.4136239,2017-11-30 19:56:38.186000,2018-04-15 02:16:16.497000,onlyap346319,Apartamento,,3,,1,,Apartamento Apartamento BAXTER Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/8/32/34/20001573343208-6af17b7d-5a49-4241-86a0-31ed222a381f.jpg
onlyap690720,https://www.only-apartments.es/_/690720,-3.7052042,40.4140258,2017-11-30 19:56:38.186000,2018-04-14 20:56:11.132000,onlyap690720,Apartamento,,8,,1,,Apartamento M (CJE10) Best Offer Madrid Centro Sol Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/38/56/30/20001575305638-e65bad45-a468-4ee7-85ad-1199b28f9552.jpg
onlyap647363,https://www.only-apartments.es/_/647363,-3.70499,40.41517,2017-11-30 19:56:38.186000,2018-01-04 15:22:22.525000,onlyap647363,Apartamento,,8,,2,,Apartamento DUPLEX LA BOLSA PUERTA DEL SOL Madrid,https://lh3.googleusercontent.com/39JjfC0jQzBoYZIG8RHWs5wLG6XqBMDaEZkqwQ77g8DkKTcXd4VUTC48p7i1KfritWoSHMd8grpvH7R6PnyRQUX9PvqNLxF-MPw=s1046
onlyap531828,https://www.only-apartments.es/_/531828,-3.70498,40.41474,2017-11-30 19:56:38.185000,2018-04-15 02:58:32.933000,onlyap531828,Apartamento,,6,2,3,,Apartamento GALLERY ATOCHA PLAZA MAYOR Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/76/33/53/20001574533376-46b067a9-8a98-4cd2-8246-fd2f5bfbe193.jpg
onlyap636894,https://www.only-apartments.es/_/636894,-3.70451,40.41436,2017-11-30 19:56:38.185000,2018-04-15 02:48:17.201000,onlyap636894,Apartamento,,6,1,2,,Apartamento Icon Plaza Mayor Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/43/72/93/20001574937243-668afcff-f8d6-4520-9628-051a3feecb85.jpg
onlyap699533,https://www.only-apartments.es/_/699533,-3.7030317,40.4133723,2017-11-30 19:56:38.185000,2018-01-04 15:21:40.909000,onlyap699533,Apartamento,,6,,2,,Apartamento DOBO ROOMS RELATORES 3 APARTMENT Madrid,https://lh3.googleusercontent.com/xz6j0nDNWiqWFRb3ZdybIAWzPDkVTZOPTPs2qySa-gx_h9bnkG_JsCayIMe7trj6xkoEBtMtk8dr97bmNTHzLOyCU276dr3QvfI=s1042
onlyap699538,https://www.only-apartments.es/_/699538,-3.7030317,40.4133723,2017-11-30 19:56:38.185000,2018-01-04 15:21:05.353000,onlyap699538,Apartamento,,7,,2,,Apartamento DOBO ROOMS RELATORES 4 Madrid,https://lh3.googleusercontent.com/aAYk_jiPZuOd9-EuxLzk-e7fLjnqn8qHrlywobm0zSU2eHTjBWfkV7TyU2kNwUvOAFfL5CVxCs1ClTM_IFudsQhuxQ8oR3XB58I=s1042
onlyap699534,https://www.only-apartments.es/_/699534,-3.7029244116394,40.413421312761,2017-11-30 19:56:38.186000,2018-01-04 15:25:57.288000,onlyap699534,Apartamento,,4,,1,,Apartamento DOBO ROOMS RELATORES 3 Madrid,https://lh3.googleusercontent.com/wUsO-FYvG_HJ7yKLWo031uXX0zoOVX583wjGsqQi2J63c1uQeuh_or1c3QJS_6xqH5xeQZCl18-CIfoTaylfd4l1fsWVI_ohdpUQ=s1042
onlyap699537,https://www.only-apartments.es/_/699537,-3.7029673269836,40.413388637591,2017-11-30 19:56:38.185000,2018-01-04 15:21:17.119000,onlyap699537,Apartamento,,8,,2,,Apartamento DOBO ROOMS RELATORES 2 Madrid,https://lh3.googleusercontent.com/KmdP0PUSMtPIXFAhTTBQzqpkaMo2b13VR4vWDpMgtR_XXsxUpmq-WLG28FPtoxohnLbvEmm0eZIs-NrVjCBxydoWhDcffCqLlei7=s1042
onlyap672743,https://www.only-apartments.es/_/672743,-3.7008045,40.4141327,2017-11-30 19:56:38.186000,2018-04-14 21:03:06.786000,onlyap672743,Apartamento,,8,,3,,Apartamento Huertas City Center Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/37/13/21/20001575211337-0d6f0343-5513-43ff-a18a-791c921c38d9.jpg
onlyap251617,https://www.only-apartments.es/_/251617,-3.7008083000000624,40.4139589,2017-11-30 19:56:38.185000,2018-04-14 22:15:11.429000,onlyap251617,Apartamento,,4,7,1,,Apartamento Apto 1 Hab (640) (202) Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/16/7/46/20001098460716-c97a0d5b-ff6e-45a2-b1b8-16e803590bed.jpg
onlyap251619,https://www.only-apartments.es/_/251619,-3.7008083000000624,40.4139589,2017-11-30 19:56:38.185000,2018-04-14 22:03:40.617000,onlyap251619,Apartamento,,4,2,1,,Apartamento Apto 1 Hab (641) (302) Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/3/10/46/20001098461003-d7d08f78-4618-4e3c-88ac-9742247b3982.jpg
onlyap251621,https://www.only-apartments.es/_/251621,-3.7008083000000624,40.4139589,2017-11-30 19:56:38.186000,2018-04-15 03:00:35.355000,onlyap251621,Apartamento,,6,4,2,,Apartamento Apto 2 Hab (644) (203) Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/78/13/46/20001098461378-6e42d2a5-8d04-4a9c-a6df-66c52667960b.jpg
onlyap251623,https://www.only-apartments.es/_/251623,-3.7008083000000624,40.4139589,2017-11-30 19:56:38.185000,2018-04-15 02:50:41.097000,onlyap251623,Apartamento,,6,7,2,,Apartamento Apto 2 Hab (645) (303) Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/5/16/46/20001098461605-a0efd199-f166-49fa-ad15-f77b8ddcf4cc.jpg
onlyap254669,https://www.only-apartments.es/_/254669,-3.7008083000000624,40.4139589,2017-11-30 19:56:38.186000,2018-04-15 03:03:17.010000,onlyap254669,Apartamento,,6,5,2,,Apartamento Apartamento 2 Habitaciones (646) Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/80/27/86/20001131862780-4aaca68d-6a81-4712-bb32-426911b21f12.jpg
onlyap261321,https://www.only-apartments.es/_/261321,-3.7008083000000624,40.4139589,2017-11-30 19:56:38.186000,2018-04-14 22:13:45.541000,onlyap261321,Apartamento,,4,3,1,,Apartamento Estudio (104) Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/19/33/62/20001231623319-e2055866-f959-44a3-9e4e-d462d590f2d1.jpg
onlyap261323,https://www.only-apartments.es/_/261323,-3.7008083000000624,40.4139589,2017-11-30 19:56:38.186000,2018-04-14 21:58:03.884000,onlyap261323,Apartamento,,4,5,1,,Apartamento Estudio (301) Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/51/35/62/20001231623551-995f79fc-142c-4087-a6e4-f3d2de1b41c4.jpg
onlyap261325,https://www.only-apartments.es/_/261325,-3.7008083000000624,40.4139589,2017-11-30 19:56:38.186000,2018-04-15 01:52:47.110000,onlyap261325,Apartamento,,4,3,1,,Apartamento Estudio (204) Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/27/45/62/20001231624527-b9187464-ad5d-4c1d-9511-37bad69a9e90.jpg
onlyap261327,https://www.only-apartments.es/_/261327,-3.7008083000000624,40.4139589,2017-11-30 19:56:38.186000,2018-04-14 22:11:44.597000,onlyap261327,Apartamento,,4,4,1,,Apartamento Estudio (304) Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/37/8/69/20001231690837-a8802c05-87ba-4a4f-ad4f-c3d658055ca9.jpg
onlyap261329,https://www.only-apartments.es/_/261329,-3.7008083000000624,40.4139589,2017-11-30 19:56:38.185000,2018-04-14 22:21:15.025000,onlyap261329,Apartamento,,4,3,1,,Apartamento Loft (401) Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/40/15/71/20001231711540-e6f3801d-363b-4f61-93fc-71537c1f4e8e.jpg
onlyap261331,https://www.only-apartments.es/_/261331,-3.7008083000000624,40.4139589,2017-11-30 19:56:38.186000,2018-04-14 22:04:58.555000,onlyap261331,Apartamento,,4,6,1,,Apartamento Loft (404) Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/81/25/71/20001231712581-7352cdda-a6ac-4f9f-945d-fed090fdb9a5.jpg
onlyap674407,https://www.only-apartments.es/_/674407,-3.7011553,40.4140787,2018-03-31 17:54:22.583000,2018-04-15 01:33:44.455000,onlyap674407,Estudio,,2,,1,,Apartamento The Santa Ana boutique II Apartment in Madrid Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/64/79/22/20001575227964-7f1c14ee-71aa-4221-bbb9-69c4405ef4f1.jpg
onlyap674376,https://www.only-apartments.es/_/674376,-3.7011553,40.4140787,2018-03-31 17:54:22.584000,2018-04-15 01:35:43.523000,onlyap674376,Estudio,,2,,1,,Apartamento The Santa Ana Boutique V Apartment in Madrid Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/33/79/22/20001575227933-97c78947-0ff4-46a3-adac-ed1dbfddd400.jpg
onlyap674513,https://www.only-apartments.es/_/674513,-3.7011553,40.4140787,2018-03-31 17:54:22.585000,2018-04-15 01:41:38.633000,onlyap674513,Estudio,,2,,1,,Apartamento The Santa Ana Boutique III Apartment in Madrid Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/70/80/22/20001575228070-208ea483-7797-49c8-b76c-3f66957d9cc8.jpg
onlyap674295,https://www.only-apartments.es/_/674295,-3.7011553,40.4140787,2018-03-31 17:54:22.586000,2018-04-15 01:42:38.162000,onlyap674295,Estudio,,2,,1,,Apartamento The Santa Ana Boutique IV Apartment in Madrid Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/52/78/22/20001575227852-c49adab7-4078-4b89-a0e2-e8b32f233c78.jpg
onlyap674463,https://www.only-apartments.es/_/674463,-3.7011553,40.4140787,2018-03-31 17:54:22.586000,2018-04-15 01:45:17.887000,onlyap674463,Estudio,,2,,1,,Apartamento The Santa Ana Boutique VII Apartment in Madrid Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/20/80/22/20001575228020-77bbb900-d346-44f0-951b-cf7e07d29a31.jpg
onlyap674290,https://www.only-apartments.es/_/674290,-3.7011553,40.4140787,2018-03-31 17:54:22.587000,2018-04-15 01:46:07.063000,onlyap674290,Estudio,,2,,1,,Apartamento The Santa Ana Boutique VIII Apartment Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/48/78/22/20001575227848-755f8371-1441-41e8-844f-e8ddded5adb0.jpg
onlyap674316,https://www.only-apartments.es/_/674316,-3.7011553,40.4140787,2018-03-31 17:54:22.589000,2018-04-15 01:53:01.578000,onlyap674316,Estudio,,2,,1,,Apartamento The Santa Ana Boutique VI Apartment in Madrid Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/73/78/22/20001575227873-6062b7bf-0433-4d3d-867a-d596fce832af.jpg
onlyap674475,https://www.only-apartments.es/_/674475,-3.7011553,40.4140787,2018-03-31 17:54:22.589000,2018-04-15 01:53:53.195000,onlyap674475,Estudio,,2,,1,,Apartamento The Santa Ana boutique I Apartment in Madrid Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/32/80/22/20001575228032-e415bd3a-05e9-4a50-a5a3-0f98b057e7ed.jpg
onlyap632998,https://www.only-apartments.es/_/632998,-3.7008785,40.4143434,2017-11-30 19:56:38.185000,2018-04-14 21:51:19.555000,onlyap632998,Apartamento,,6,1,1,,Apartamento Plaza Santa Ana Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/87/99/90/20001574909987-7047cdc0-1dd3-4fe1-9a74-43b441c79212.jpg
onlyap697488,https://www.only-apartments.es/_/697488,-3.7006097999999,40.4149533,2017-11-30 19:56:38.186000,2018-04-15 01:42:23.714000,onlyap697488,Apartamento,,4,,1,,Apartamento Santa Ana Plaza - MADFlats Collection Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/8/43/35/20001575354308-fa193c5b-881c-4714-a45d-e51b3b8a87df.jpg
onlyap674420,https://www.only-apartments.es/_/674420,-3.700379,40.415444,2018-03-31 17:55:05.824000,2018-04-14 18:38:59.451000,onlyap674420,Apartamento,,6,,2,,Apartamento The Principe Terrace apartment in Madrid Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/77/79/22/20001575227977-5a0c0e35-9ae4-438f-99be-bcd3902c4d74.jpg
onlyap672736,https://www.only-apartments.es/_/672736,-3.70037890000003,40.415444,2017-11-30 19:56:38.185000,2018-04-15 02:15:47.524000,onlyap672736,Apartamento,,4,,1,,Apartamento Austrias City Center Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/88/12/21/20001575211288-f6a31c2c-0ed3-48c0-90a6-d402fd83fe20.jpg
onlyap693725,https://www.only-apartments.es/_/693725,-3.7011973,40.4149685,2018-03-31 17:55:09.506000,2018-04-14 18:45:50.950000,onlyap693725,Apartamento,,6,,2,,Apartamento M (SAN1) BARRIO DE LAS LETRAS Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/97/70/32/20001575327097-b3e79693-5b36-4056-9bd1-6576a4268bd1.jpg
onlyap401900,https://www.only-apartments.es/_/401900,-3.70244,40.41509,2017-11-30 19:56:38.185000,2018-04-14 22:40:54.109000,onlyap401900,Estudio,,4,2,2,,Apartamento APARTAMENTO CRUZ CENTRO MADRID LOFT 2 Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/33/60/66/20001573666033-4038aa60-7f59-4b38-a257-d85fb9153360.jpg
onlyap402876,https://www.only-apartments.es/_/402876,-3.70244,40.41509,2017-11-30 19:56:38.186000,2018-04-15 01:56:04.944000,onlyap402876,Estudio,,4,,3,,Apartamento APARTAMENTO CRUZ CENTRO MADRID LOFT 1 Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/25/60/66/20001573666025-d5986931-29b2-43b9-901d-aadf3672c6ac.jpg
onlyap402218,https://www.only-apartments.es/_/402218,-3.7026144999999815,40.41554319999999,2017-11-30 19:56:38.185000,2018-04-15 00:21:25.322000,onlyap402218,Apartamento,,4,,1,,Apartamento Apartamento Puerta del Sol Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/4/53/66/20001573665304-2eee3d85-5c36-4efc-ac08-ecaa7d2ea6ae.jpg
onlyap401714,https://www.only-apartments.es/_/401714,-3.702646100000038,40.4156615,2017-11-30 19:56:38.186000,2018-01-04 15:22:35.197000,onlyap401714,Apartamento,,4,1,1,,Apartamento SOL A Madrid,https://lh3.googleusercontent.com/IEq6VZTE3IRmKKRW0chMHZYyf2uE2-Y1xbODPei0ytbUkD03GUBs0gp4lvPJ1QU36pnaEM3gHyRLvIIay8OsMwiqQ-HKOhcWv8MH=s926
onlyap402415,https://www.only-apartments.es/_/402415,-3.702646100000038,40.4156615,2017-11-30 19:56:38.186000,2018-01-04 15:27:56.850000,onlyap402415,Apartamento,,4,3,1,,Apartamento APART EN SOL Madrid,https://lh3.googleusercontent.com/YqlWvfMM5dghHRQes_Eb_PIBfeMgfeuK2bzdIiPOfIPdm-p6i7AeUkkq1bJpwB369HkwuFX1zqe_c98NPAI9-64njrPOhr84rsM=s926
onlyap402431,https://www.only-apartments.es/_/402431,-3.702646100000038,40.4156615,2017-11-30 19:56:38.185000,2018-01-04 15:18:09.972000,onlyap402431,Apartamento,,4,,1,,Apartamento SOL C Madrid,https://lh3.googleusercontent.com/rnAohBDHtXlqf1cvKguYeXDcWhSQv4AYuFnxycy0dTJhmv_DXNnh2mvyfQ6aeopbJSGuEK6q9l7ldJCLRUHH5h7gEwiHC00PP4I=s926
onlyap402508,https://www.only-apartments.es/_/402508,-3.702646100000038,40.4156615,2017-11-30 19:56:38.185000,2018-04-14 22:20:50.757000,onlyap402508,Apartamento,,2,27,1,,Apartamento COQUETO SOL Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/47/68/66/20001573666847-8c122440-9944-413a-bc8f-cfc8a5498dc1.jpg
onlyap747071,https://www.only-apartments.es/_/747071,-3.702213,40.415773,2018-03-31 17:55:09.507000,2018-04-14 18:49:07.939000,onlyap747071,Casa,,6,,1,,Apartamento Madrid Puerta del Sol 2 Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/35/56/64/20001575645635-591a19e6-2951-486e-9cde-cc5bea532823.jpg
onlyap747072,https://www.only-apartments.es/_/747072,-3.702213,40.415773,2018-03-31 17:55:09.507000,2018-04-14 18:50:03.960000,onlyap747072,Casa,,6,,1,,Apartamento Madrid Puerta del Sol 4 Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/36/56/64/20001575645636-d93f0803-6b17-4276-af25-5ee6be90d185.jpg
onlyap744659,https://www.only-apartments.es/_/744659,-3.702213,40.415773,2018-03-31 17:55:09.508000,2018-04-14 18:55:21.559000,onlyap744659,Casa,,6,,1,,Apartamento Madrid Puerta del Sol 1 Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/4/17/64/20001575641704-6417e27f-4b40-4db8-8b48-1a75adfbc079.jpg
